suite_name,run,host_idx,exp_name,mpc.script_name,mpc_type,network_type,mpc.protocol_setup,mpc.domain,mpc.script_args.dataset,consistency_args.type,mpc_time_s,auditing_overhead_s,auditing_overhead_bytes,global_data_sent_bytes,n_rounds
audit_knnshapley_wan,3,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,mnist_full,sha3s,22544.8453,1388489.1380726455,186501950400,309800759000.0,174455
audit_knnshapley_wan,5,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,cifar_alexnet,sha3s,33622.6618,4557038.885562518,585966950400,329598317000.0,304660
audit_knnshapley_wan,5,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,cifar_alexnet,sha3s,33621.66650000001,4557038.885562264,585966950400,329598317000.0,297235
audit_knnshapley_wan,5,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,cifar_alexnet,sha3s,33622.6623,4557038.885562845,585966950400,329598317000.0,304657
audit_knnshapley_wan,7,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,adult,cerebro,2877.18995,10200.439686618,587371332,1205881026.0,17378
audit_knnshapley_wan,7,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,adult,cerebro,2877.83347,10200.091457486,587371332,1205881026.0,17325
audit_knnshapley_wan,7,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,adult,cerebro,2877.7267199999997,10200.192544607,587371332,1205881026.0,17378
audit_knnshapley_wan,9,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,mnist_full,cerebro,22511.68195,10342.939069897999,11102299428,309800759000.0,174458
audit_knnshapley_wan,9,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,mnist_full,cerebro,22515.4681,10342.808239262,11102299428,309800759000.0,168375
audit_knnshapley_wan,9,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,mnist_full,cerebro,22515.3859,10343.262067253998,11102299428,309800759000.0,174455
audit_knnshapley_wan,11,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,cifar_alexnet,cerebro,33643.609000000004,10675.868108108001,36805982340,329598317000.0,304660
audit_knnshapley_wan,11,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,cifar_alexnet,cerebro,33642.606100000005,10675.596915196002,36805982340,329598317000.0,297235
audit_knnshapley_wan,11,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,cifar_alexnet,cerebro,33643.6097,10676.088605567002,36805982340,329598317000.0,304657
audit_knnshapley_wan,13,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,adult,pc,2878.4266399999997,14.326178617,547692806,1205881026.0,17378
audit_knnshapley_wan,13,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,adult,pc,2879.07773,15.120262606,547692806,1205881026.0,17325
audit_knnshapley_wan,13,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,adult,pc,2878.9688499999997,14.776919802,547692806,1205881026.0,17378
audit_knnshapley_wan,15,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,mnist_full,pc,22531.21477,135.68458643,11062620902,309800759000.0,174458
audit_knnshapley_wan,15,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,mnist_full,pc,22534.9907,136.306846218,11062620902,309800759000.0,168375
audit_knnshapley_wan,15,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,mnist_full,pc,22534.9515,136.110258585,11062620902,309800759000.0,174455
audit_knnshapley_wan,17,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,cifar_alexnet,pc,33623.099,408.92859883799997,36766303814,329598317000.0,304660
audit_knnshapley_wan,17,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,cifar_alexnet,pc,33622.0917,410.05232632699995,36766303814,329598317000.0,297235
audit_knnshapley_wan,17,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,sh,wan,semi_honest_3,ring_split,cifar_alexnet,pc,33623.0996,409.252909654,36766303814,329598317000.0,304657
audit_knnshapley_wan,19,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,adult,sha3s,48541.3895,85627.181502916,314380717000,33450348399.999992,115484
audit_knnshapley_wan,19,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,adult,sha3s,48541.3495,85627.181502865,314380717000,33450348399.999992,115421
audit_knnshapley_wan,19,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,adult,sha3s,48541.3488,85627.181503408,314380717000,33450348399.999992,115422
audit_knnshapley_wan,21,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,mnist_full,sha3s,174196.355,1503585.168403062,4112173313700,2624875595000.0,754355
audit_knnshapley_wan,21,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,mnist_full,sha3s,174196.27800000002,1503585.168402509,4112173313700,2624875595000.0,754286
audit_knnshapley_wan,21,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,mnist_full,sha3s,174196.27300000002,1503585.1684031931,4112173313700,2624875595000.0,754290
audit_knnshapley_wan,23,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,cifar_alexnet,sha3s,187494.998,4873706.727002671,12685875782000,2796105050000.0005,1081956
audit_knnshapley_wan,23,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,cifar_alexnet,sha3s,187494.958,4873706.727002741,12685875782000,2796105050000.0005,1081851
audit_knnshapley_wan,23,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,cifar_alexnet,sha3s,187494.968,4873706.727002902,12685875782000,2796105050000.0005,1081891
audit_knnshapley_wan,25,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,adult,cerebro,48532.77379999999,14564.523040946,17307370032,33450348399.999992,115484
audit_knnshapley_wan,25,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,adult,cerebro,48532.73339999999,14564.532144846,17307370032,33450348399.999992,115421
audit_knnshapley_wan,25,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,adult,cerebro,48532.73359999999,14564.564419864,17307370032,33450348399.999992,115422
audit_knnshapley_wan,27,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,mnist_full,cerebro,174083.047,16175.047944815999,283029576576,2624875595000.0,754355
audit_knnshapley_wan,27,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,mnist_full,cerebro,174082.965,16174.881154879999,283029576576,2624875595000.0,754286
