suite_name,run,host_idx,exp_name,mpc.script_name,mpc.protocol_setup,mpc.domain,mpc.script_args.dataset,network_type,mpc_type,consistency_args.type,mpc_time_s,auditing_overhead_s,auditing_overhead_bytes,global_data_sent_bytes,n_rounds,share_convert_time_s,share_convert_global_bytes,share_input_convert_time_s,share_input_convert_global_bytes,share_input_local_time_s,poly_commit_time_s,poly_commit_global_bytes,sign_time_s,sign_global_bytes,sign_sk_time_s,sign_sk_global_bytes,Unnamed: 0,commitment_train,commitment_model,commitment_prediction_x,commitment_prediction_y,commitment_randomness,trusted_setup,signature_train,signature_modelowner,signature_computer_train,signature_computer_inference,identity_train,identity_modelowner,identity_computer_train,identity_computer_inference,storage_train,storage_inference
inference_3pc_wan,23,0,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,pc,131.06959999999998,193.88929055000003,24526632382.0,401582900.0,27018,21.6992,59654738.0,161.2975,59654738.0,9.532352000000001,0.101565,528.0,0.854651,2070.0,0.403456,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,23,1,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,pc,131.0262,193.81057350499998,24526632382.0,401582900.0,26979,21.735574,59654738.0,161.303262,59654738.0,9.41048,0.102294,528.0,0.854744,2070.0,0.403664,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,23,2,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,pc,131.02960000000002,193.857934107,24526632382.0,401582900.0,27018,21.695399,59654738.0,161.318178,59654738.0,9.483276,0.10135,528.0,0.855021,2070.0,0.404073,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc,9,0,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,cerebro,0.0863419,104.51298379,5369799404.0,11158826.0,1812,0.076175,190232.0,0.956432,190232.0,,,,0.002743,726.0,0.000251,96.0,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,9,1,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,cerebro,0.08636239,104.643877646,5369799404.0,11158826.0,1782,0.066402,190232.0,0.97929,190232.0,,,,0.002824,726.0,0.000272,96.0,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,9,2,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,cerebro,0.08626239999999999,104.47895712200001,5369799404.0,11158826.0,1812,0.078478,190232.0,0.932021,190232.0,,,,0.002812,726.0,0.000188,96.0,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,17,0,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,cerebro,0.417323,240.150401105,224921598900.0,125954950.0,7859,0.818905,59645602.0,7.447045,59645602.0,,,,0.007755,2070.0,0.000583,528.0,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,17,1,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,cerebro,0.417295,240.05217783899997,224921598900.0,125954950.0,7850,0.825338,59645602.0,7.44792,59645602.0,,,,0.007802,2070.0,0.000598,528.0,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,17,2,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,cerebro,0.41731,239.919192889,224921598900.0,125954950.0,7859,0.81656,59645602.0,7.447741,59645602.0,,,,0.007794,2070.0,0.000608,528.0,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,15,0,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,cerebro,12.149835,44048.262487798005,5369922294.0,14838506.0,2816,7.095242,190232.0,8.956754,190232.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,15,1,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,cerebro,12.1099889,44048.698289135005,5369922294.0,14838506.0,2774,7.01439,190232.0,9.461803,190232.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,15,2,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,cerebro,12.149808,44048.326017575004,5369922294.0,14838506.0,2816,7.301568,190232.0,8.794051,190232.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,33,0,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,cerebro,56.95087,62544.447756959,225574635174.0,196967850.00000003,12031,25.831209,59645602.0,40.531456,59645602.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,33,1,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,cerebro,56.91068,62544.475887974,225574635174.0,196967850.00000003,12026,25.872693,59645602.0,40.527924,59645602.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,33,2,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,cerebro,56.91029,62544.207754316,225574635174.0,196967850.00000003,12031,25.830557,59645602.0,40.524129,59645602.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
